Time [s], PLETH
351.68,0.33431
351.712,0.32845
351.744,0.32063
351.776,0.31378
351.808,0.30694
351.84,0.30108
351.872,0.29521
351.904,0.28935
351.936,0.28446
351.968,0.28152
352,0.2825
352.032,0.28837
352.064,0.29912
352.096,0.31574
352.128,0.34115
352.16,0.37243
352.192,0.4086
352.224,0.44966
352.256,0.49071
352.288,0.53177
352.32,0.56989
352.352,0.60411
352.384,0.63441
352.416,0.65982
352.448,0.6784
352.48,0.69306
352.512,0.70674
352.544,0.71945
352.576,0.73021
352.608,0.73803
352.64,0.74487
352.672,0.74976
352.704,0.75269
352.736,0.75367
352.768,0.75269
352.8,0.74976
352.832,0.74585
352.864,0.74096
352.896,0.73314
352.928,0.72434
352.96,0.71261
352.992,0.69892
353.024,0.68328
353.056,0.66667
353.088,0.65005
353.12,0.63343
353.152,0.61681
353.184,0.6002
353.216,0.58553
353.248,0.5738
353.28,0.56305
353.312,0.55327
353.344,0.54448
353.376,0.53568
353.408,0.52688
353.44,0.52004
353.472,0.51222
353.504,0.50635
353.536,0.49951
353.568,0.49365
353.6,0.48876
353.632,0.48387
353.664,0.47898
353.696,0.4741
353.728,0.46921
353.76,0.46432
353.792,0.45748
353.824,0.45161
353.856,0.44575
353.888,0.43988
353.92,0.435
353.952,0.43011
353.984,0.42522
354.016,0.42131
354.048,0.41838
354.08,0.41642
354.112,0.41349
354.144,0.41056
354.176,0.40762
354.208,0.40371
354.24,0.3998
354.272,0.39687
354.304,0.39296
354.336,0.38905
354.368,0.38612
354.4,0.38221
354.432,0.3783
354.464,0.37634
354.496,0.37341
354.528,0.37048
354.56,0.36755
354.592,0.36461
354.624,0.36364
354.656,0.36657
354.688,0.37243
354.72,0.38514
354.752,0.40371
354.784,0.43011
354.816,0.46334
354.848,0.49462
354.88,0.52688
354.912,0.56403
354.944,0.60215
354.976,0.63832
355.008,0.67155
355.04,0.70186
355.072,0.72727
355.104,0.7478
355.136,0.7654
355.168,0.78006
355.2,0.79081
355.232,0.79765
355.264,0.80059
355.296,0.8045
355.328,0.80645
355.36,0.80645
355.392,0.80547
355.424,0.80254
355.456,0.79765
355.488,0.79081
355.52,0.78201
355.552,0.77224
355.584,0.76051
355.616,0.74682
355.648,0.73216
355.68,0.71848
355.712,0.70186
355.744,0.68426
355.776,0.66667
355.808,0.65005
355.84,0.63343
355.872,0.61681
355.904,0.60215
355.936,0.58847
355.968,0.57674
356,0.565
356.032,0.55621
356.064,0.54936
356.096,0.54252
356.128,0.53568
356.16,0.52884
356.192,0.52297
356.224,0.51711
356.256,0.51124
356.288,0.50538
356.32,0.49951
356.352,0.49267
356.384,0.4868
356.416,0.46237
356.448,0.43011
356.48,0.41251
356.512,0.40078
356.544,0.39296
356.576,0.3871
356.608,0.38221
356.64,0.3783
356.672,0.37439
356.704,0.37146
356.736,0.36755
356.768,0.36461
356.8,0.3607
356.832,0.35679
356.864,0.35484
356.896,0.35191
356.928,0.348
356.96,0.34506
356.992,0.34115
357.024,0.33822
357.056,0.33431
357.088,0.33138
357.12,0.32845
357.152,0.32551
357.184,0.32356
357.216,0.32063
357.248,0.31867
357.28,0.31867
357.312,0.31965
357.344,0.32258
357.376,0.32845
357.408,0.33822
357.44,0.35386
357.472,0.37439
357.504,0.3998
357.536,0.42815
357.568,0.45943
357.6,0.49071
357.632,0.51613
357.664,0.53861
357.696,0.56012
357.728,0.57967
357.76,0.59726
357.792,0.61193
357.824,0.62463
357.856,0.63343
357.888,0.64027
357.92,0.64614
357.952,0.65005
357.984,0.65298
358.016,0.65396
358.048,0.65298
358.08,0.65005
358.112,0.64712
358.144,0.64223
358.176,0.63636
358.208,0.62952
358.24,0.62072
358.272,0.61095
358.304,0.59922
358.336,0.58651
358.368,0.57283
358.4,0.55816
358.432,0.54545
358.464,0.53275
358.496,0.52004
358.528,0.50733
358.56,0.49462
358.592,0.48387
358.624,0.4741
358.656,0.46628
358.688,0.46139
358.72,0.45943
358.752,0.46041
358.784,0.46432
358.816,0.47116
358.848,0.47703
358.88,0.48387
358.912,0.49169
358.944,0.49853
358.976,0.5044
359.008,0.50831
359.04,0.51026
359.072,0.51124
359.104,0.51026
359.136,0.50929
359.168,0.50831
359.2,0.50538
359.232,0.50147
359.264,0.49756
359.296,0.49267
359.328,0.48778
359.36,0.48387
359.392,0.47898
359.424,0.47507
359.456,0.47214
359.488,0.46921
359.52,0.46725
359.552,0.46628
359.584,0.46432
359.616,0.46334
359.648,0.46139
359.68,0.45943
359.712,0.45748
359.744,0.45455
359.776,0.45161
359.808,0.4477
359.84,0.44282
359.872,0.43695
359.904,0.43109
359.936,0.42522
359.968,0.42033
360,0.4174
360.032,0.41544
360.064,0.4174
360.096,0.42229
360.128,0.43304
360.16,0.44673
360.192,0.46334
360.224,0.48192
360.256,0.50147
360.288,0.52004
360.32,0.53666
360.352,0.55034
360.384,0.56109
360.416,0.56794
360.448,0.57087
360.48,0.57283
360.512,0.5738
360.544,0.57185
360.576,0.56891
360.608,0.565
360.64,0.56012
360.672,0.55425
360.704,0.54741
360.736,0.53959
360.768,0.52981
360.8,0.52004
360.832,0.51026
360.864,0.49951
360.896,0.48778
360.928,0.4741
360.96,0.46041
360.992,0.44477
361.024,0.42913
361.056,0.41251
361.088,0.39687
361.12,0.38123
361.152,0.36657
361.184,0.35288
361.216,0.34311
361.248,0.33431
361.28,0.32649
361.312,0.31867
361.344,0.31085
361.376,0.30499
361.408,0.29912
361.44,0.29521
361.472,0.2913
361.504,0.28739
361.536,0.28446
361.568,0.28055
361.6,0.27761
361.632,0.27468
361.664,0.27273
361.696,0.27077
361.728,0.26882
361.76,0.26588
361.792,0.26393
361.824,0.261
361.856,0.25904
361.888,0.25611
361.92,0.25415
361.952,0.2522
361.984,0.25024
362.016,0.24927
362.048,0.24927
362.08,0.24731
362.112,0.24536
362.144,0.24438
362.176,0.2434
362.208,0.24242
362.24,0.24242
362.272,0.24145
362.304,0.24047
362.336,0.23949
362.368,0.23851
362.4,0.23656
362.432,0.23558
362.464,0.2346
362.496,0.23363
362.528,0.23167
362.56,0.23069
362.592,0.22972
362.624,0.23167
362.656,0.23754
362.688,0.24731
362.72,0.26295
362.752,0.28348
362.784,0.3089
362.816,0.33431
362.848,0.3607
362.88,0.39003
362.912,0.42131
362.944,0.45161
362.976,0.47996
363.008,0.50635
363.04,0.53079
363.072,0.5523
363.104,0.57283
363.136,0.59238
363.168,0.61095
363.2,0.62952
363.232,0.64321
363.264,0.65494
363.296,0.66764
363.328,0.68035
363.36,0.6911
363.392,0.70088
363.424,0.70968
363.456,0.71554
363.488,0.72043
363.52,0.72239
363.552,0.72336
363.584,0.72141
363.616,0.71652
363.648,0.70968
363.68,0.69892
363.712,0.68524
363.744,0.66862
363.776,0.65005
363.808,0.6305
363.84,0.60899
363.872,0.58847
363.904,0.56696
363.936,0.54741
363.968,0.52884
364,0.51124
364.032,0.49756
364.064,0.48583
364.096,0.47507
364.128,0.4653
364.16,0.4565
364.192,0.44966
364.224,0.44184
364.256,0.435
364.288,0.42913
364.32,0.42229
364.352,0.41447
364.384,0.40665
364.416,0.40078
364.448,0.39394
364.48,0.3871
364.512,0.37928
364.544,0.37146
364.576,0.36364
364.608,0.36168
364.64,0.3607
364.672,0.35679
364.704,0.34995
364.736,0.34311
364.768,0.33627
364.8,0.32845
364.832,0.32258
364.864,0.31672
364.896,0.30987
364.928,0.30303
364.96,0.29521
364.992,0.28837
365.024,0.2825
365.056,0.27566
365.088,0.26979
365.12,0.26393
365.152,0.25709
365.184,0.2522
365.216,0.24829
365.248,0.24536
365.28,0.2434
365.312,0.24438
365.344,0.24927
365.376,0.26002
365.408,0.27664
365.44,0.3001
365.472,0.32747
365.504,0.35875
365.536,0.39101
365.568,0.42326
365.6,0.45455
365.632,0.47996
365.664,0.50147
365.696,0.52199
365.728,0.54154
365.76,0.55816
365.792,0.57283
365.824,0.58456
365.856,0.59531
365.888,0.60313
365.92,0.60899
365.952,0.61388
365.984,0.61681
366.016,0.61779
366.048,0.61779
366.08,0.61584
366.112,0.61388
366.144,0.61095
366.176,0.60606
366.208,0.59922
366.24,0.5914
366.272,0.58162
366.304,0.57087
366.336,0.55816
366.368,0.54545
366.4,0.53372
366.432,0.52199
366.464,0.51124
366.496,0.49951
366.528,0.48876
366.56,0.47801
366.592,0.46921
366.624,0.46041
366.656,0.45357
366.688,0.4477
366.72,0.44184
366.752,0.43695
366.784,0.43206
366.816,0.42913
366.848,0.4262
366.88,0.42229
366.912,0.41935
366.944,0.41544
366.976,0.41153
367.008,0.40762
367.04,0.40371
367.072,0.40078
367.104,0.39687
367.136,0.39296
367.168,0.39003
367.2,0.3871
367.232,0.38416
367.264,0.38123
367.296,0.3783
367.328,0.37439
367.36,0.37048
367.392,0.36755
367.424,0.36364
367.456,0.36168
367.488,0.35973
367.52,0.35973
367.552,0.3607
367.584,0.36364
367.616,0.36755
367.648,0.37243
367.68,0.37928
367.712,0.38905
367.744,0.40176
367.776,0.4174
367.808,0.435
367.84,0.45259
367.872,0.46921
367.904,0.48289
367.936,0.49365
367.968,0.50147
368,0.50538
368.032,0.50929
368.064,0.51417
368.096,0.52102
368.128,0.53079
368.16,0.54252
368.192,0.55718
368.224,0.57283
368.256,0.58847
368.288,0.60313
368.32,0.61681
368.352,0.62854
368.384,0.63832
368.416,0.64516
368.448,0.65103
368.48,0.65787
368.512,0.66373
368.544,0.6696
368.576,0.67546
368.608,0.68035
368.64,0.68426
368.672,0.68719
368.704,0.68817
368.736,0.68817
368.768,0.68622
368.8,0.68231
368.832,0.67644
368.864,0.66862
368.896,0.65885
368.928,0.64712
368.96,0.63441
368.992,0.61975
369.024,0.60411
369.056,0.58749
369.088,0.56989
369.12,0.55327
369.152,0.53763
369.184,0.52199
369.216,0.50831
369.248,0.49658
369.28,0.48485
369.312,0.4741
369.344,0.46334
369.376,0.45455
369.408,0.44575
369.44,0.43793
369.472,0.43011
369.504,0.42229
369.536,0.41544
369.568,0.4086
369.6,0.40371
369.632,0.39883
369.664,0.39296
369.696,0.38807
369.728,0.38221
369.76,0.37634
369.792,0.37048
369.824,0.36559
369.856,0.3607
369.888,0.35679
369.92,0.35288
369.952,0.34897
369.984,0.34604
370.016,0.34409
370.048,0.34311
370.08,0.34115
370.112,0.33822
370.144,0.33627
370.176,0.33333
370.208,0.33138
370.24,0.32845
370.272,0.32551
370.304,0.32356
370.336,0.32063
370.368,0.31867
370.4,0.31769
370.432,0.31769
370.464,0.31672
370.496,0.31476
370.528,0.31281
370.56,0.31183
370.592,0.31085
370.624,0.31183
370.656,0.31574
370.688,0.32258
370.72,0.33529
370.752,0.35386
370.784,0.3783
370.816,0.40274
370.848,0.42913
370.88,0.46041
370.912,0.49365
370.944,0.52786
370.976,0.55914
371.008,0.58847
371.04,0.61388
371.072,0.63636
371.104,0.65494
371.136,0.67058
371.168,0.68231
371.2,0.69013
371.232,0.69501
371.264,0.6999
371.296,0.70283
371.328,0.70577
371.36,0.70577
371.392,0.70479
371.424,0.70283
371.456,0.69795
371.488,0.69306
371.52,0.68524
371.552,0.67644
371.584,0.66569
371.616,0.65494
371.648,0.64321
371.68,0.6305
371.712,0.61584
371.744,0.60117
371.776,0.58553
371.808,0.57087
371.84,0.55621
371.872,0.5435
371.904,0.53079
371.936,0.52004
371.968,0.51026
372,0.50244
372.032,0.4956
372.064,0.48876
372.096,0.48192
372.128,0.47507
372.16,0.46823
372.192,0.46237
372.224,0.4565
372.256,0.45161
372.288,0.44575
372.32,0.43988
372.352,0.43402
372.384,0.42815
372.416,0.42424
372.448,0.42131
372.48,0.41642
372.512,0.41251
372.544,0.40762
372.576,0.40274
372.608,0.39883
372.64,0.39492
372.672,0.39101
372.704,0.38612
372.736,0.38221
372.768,0.3783
372.8,0.37928
372.832,0.38416
372.864,0.38416
372.896,0.38221
372.928,0.38025
372.96,0.37634
372.992,0.37341
373.024,0.3695
373.056,0.36657
373.088,0.36364
373.12,0.35973
373.152,0.35679
373.184,0.35191
373.216,0.34897
373.248,0.348
373.28,0.34604
373.312,0.34702
373.344,0.35191
373.376,0.36168
373.408,0.37732
373.44,0.39883
373.472,0.42717
373.504,0.45943
373.536,0.49462
373.568,0.53177
373.6,0.56305
373.632,0.5914
373.664,0.61975
373.696,0.64614
373.728,0.6696
373.76,0.68915
373.792,0.70577
373.824,0.71945
373.856,0.73021
373.888,0.73803
373.92,0.74291
373.952,0.74585
373.984,0.74585
374.016,0.74487
374.048,0.74194
374.08,0.739
374.112,0.73412
374.144,0.72825
374.176,0.72043
374.208,0.71065
374.24,0.69892
374.272,0.68524
374.304,0.67058
374.336,0.65494
374.368,0.63734
374.4,0.6217
374.432,0.60704
374.464,0.59238
374.496,0.57674
374.528,0.56109
374.56,0.54741
374.592,0.53372
374.624,0.52199
374.656,0.51124
374.688,0.50147
374.72,0.49267
374.752,0.48485
374.784,0.47898
374.816,0.4741
374.848,0.46823
374.88,0.46139
374.912,0.45552
374.944,0.44868
374.976,0.44282
375.008,0.43597
375.04,0.42913
375.072,0.42326
375.104,0.4174
375.136,0.41153
375.168,0.40665
375.2,0.40176
375.232,0.39785
375.264,0.39394
375.296,0.39003
375.328,0.38514
375.36,0.38123
375.392,0.37634
375.424,0.37146
375.456,0.36657
375.488,0.36266
375.52,0.35777
375.552,0.35288
375.584,0.34995
375.616,0.34897
375.648,0.34702
375.68,0.348
375.712,0.35093
375.744,0.35582
375.776,0.36266
375.808,0.37146
375.84,0.37928
375.872,0.3871
375.904,0.39394
375.936,0.40176
375.968,0.41056
376,0.41838
376.032,0.42913
376.064,0.44477
376.096,0.46725
376.128,0.4956
376.16,0.52884
376.192,0.56696
376.224,0.60802
376.256,0.64809
376.288,0.68622
376.32,0.72043
376.352,0.75073
376.384,0.77322
376.416,0.79081
376.448,0.80743
376.48,0.82307
376.512,0.83578
376.544,0.84555
376.576,0.85337
376.608,0.85826
376.64,0.86119
376.672,0.86119
376.704,0.85924
376.736,0.85533
376.768,0.84848
376.8,0.83871
376.832,0.82796
376.864,0.81427
376.896,0.79863
376.928,0.78006
376.96,0.75953
376.992,0.73705
377.024,0.71163
377.056,0.68622
377.088,0.65885
377.12,0.63148
377.152,0.60411
377.184,0.58065
377.216,0.56012
377.248,0.53861
377.28,0.51711
377.312,0.49756
377.344,0.47898
377.376,0.46237
377.408,0.44575
377.44,0.43109
377.472,0.4174
377.504,0.40371
377.536,0.39101
377.568,0.3783
377.6,0.36852
377.632,0.3607
377.664,0.35093
377.696,0.34115
377.728,0.3304
377.76,0.3216
377.792,0.31183
377.824,0.30401
377.856,0.29619
377.888,0.28837
377.92,0.28152
377.952,0.27566
377.984,0.27077
378.016,0.26784
378.048,0.26295
378.08,0.25904
378.112,0.25513
378.144,0.25122
378.176,0.24829
378.208,0.24536
378.24,0.24242
378.272,0.23949
378.304,0.23656
378.336,0.23363
378.368,0.23069
378.4,0.22972
378.432,0.22874
378.464,0.22678
378.496,0.22483
378.528,0.2219
378.56,0.21994
378.592,0.21896
378.624,0.21994
378.656,0.22483
378.688,0.23363
378.72,0.24829
378.752,0.26979
378.784,0.29423
378.816,0.32063
378.848,0.35484
378.88,0.39198
378.912,0.43109
378.944,0.46921
378.976,0.50538
379.008,0.53861
379.04,0.56794
379.072,0.59335
379.104,0.61388
379.136,0.63148
379.168,0.64516
379.2,0.65591
379.232,0.66276
379.264,0.66862
379.296,0.67351
379.328,0.67742
379.36,0.6784
379.392,0.67937
379.424,0.67742
379.456,0.67546
379.488,0.67058
379.52,0.66471
379.552,0.65591
379.584,0.64712
379.616,0.63734
379.648,0.62463
379.68,0.61095
379.712,0.59531
379.744,0.57967
379.776,0.56305
379.808,0.54643
379.84,0.53177
379.872,0.51711
379.904,0.5044
379.936,0.49365
379.968,0.48289
380,0.47507
380.032,0.46823
380.064,0.46237
380.096,0.45552
380.128,0.45064
380.16,0.44575
380.192,0.44086
380.224,0.43597
380.256,0.43109
380.288,0.42522
380.32,0.42033
380.352,0.41544
380.384,0.41251
380.416,0.40958
380.448,0.40665
380.48,0.40176
380.512,0.39785
380.544,0.39394
380.576,0.39003
380.608,0.38612
380.64,0.38221
380.672,0.3783
380.704,0.37439
380.736,0.37048
380.768,0.36755
380.8,0.36461
380.832,0.36266
380.864,0.3607
380.896,0.35875
380.928,0.35582
380.96,0.35386
380.992,0.35191
381.024,0.34995
381.056,0.348
381.088,0.34702
381.12,0.34506
381.152,0.34311
381.184,0.34213
381.216,0.34115
381.248,0.34018
381.28,0.3392
381.312,0.34115
381.344,0.34604
381.376,0.35484
381.408,0.36852
381.44,0.38807
381.472,0.41251
381.504,0.44086
381.536,0.47116
381.568,0.49853
381.6,0.52297
381.632,0.54839
381.664,0.57283
381.696,0.59531
381.728,0.61486
381.76,0.63148
381.792,0.64614
381.824,0.65689
381.856,0.66569
381.888,0.67253
381.92,0.67742
381.952,0.68035
381.984,0.68231
382.016,0.68133
382.048,0.68035
382.08,0.6784
382.112,0.67546
382.144,0.67155
382.176,0.66569
382.208,0.65787
382.24,0.65005
382.272,0.6393
382.304,0.62854
382.336,0.61584
382.368,0.60411
382.4,0.5914
382.432,0.57771
382.464,0.565
382.496,0.55132
382.528,0.53959
382.56,0.52688
382.592,0.51613
382.624,0.50733
382.656,0.49853
382.688,0.49071
382.72,0.48387
382.752,0.47801
382.784,0.47312
382.816,0.46823
382.848,0.46237
382.88,0.45748
382.912,0.45259
382.944,0.4477
382.976,0.44282
383.008,0.43793
383.04,0.43304
383.072,0.42815
383.104,0.42326
383.136,0.41935
383.168,0.41544
383.2,0.41251
383.232,0.4086
383.264,0.40567
383.296,0.40176
383.328,0.39785
383.36,0.39394
383.392,0.39003
383.424,0.3871
383.456,0.38416
383.488,0.38123
383.52,0.3783
383.552,0.37537
383.584,0.37243
383.616,0.37048
383.648,0.36755
383.68,0.36461
383.712,0.36266
383.744,0.3607
383.776,0.35777
383.808,0.35582
383.84,0.35288
383.872,0.34995
383.904,0.34702
383.936,0.34506
383.968,0.34506
384,0.34702
384.032,0.35191
384.064,0.36168
384.096,0.37634
384.128,0.39687
384.16,0.42131
384.192,0.44966
384.224,0.47996
384.256,0.51124
384.288,0.54154
384.32,0.56794
384.352,0.59238
384.384,0.60997
384.416,0.62366
384.448,0.63734
384.48,0.65005
384.512,0.65982
384.544,0.66764
384.576,0.67351
384.608,0.67742
384.64,0.68035
384.672,0.68133
384.704,0.68035
384.736,0.67937
384.768,0.67546
384.8,0.67058
384.832,0.66569
384.864,0.65787
384.896,0.65005
384.928,0.64027
384.96,0.62952
384.992,0.61681
385.024,0.60411
385.056,0.59042
385.088,0.57576
385.12,0.56109
385.152,0.54741
385.184,0.5347
385.216,0.52395
385.248,0.5132
385.28,0.50244
385.312,0.49365
385.344,0.48485
385.376,0.47703
385.408,0.47116
385.44,0.46628
385.472,0.46237
385.504,0.46139
385.536,0.46139
385.568,0.46237
385.6,0.46432
385.632,0.46823
385.664,0.47214
385.696,0.47703
385.728,0.48094
385.76,0.48485
385.792,0.48876
385.824,0.49267
385.856,0.49658
385.888,0.50147
385.92,0.50538
385.952,0.50831
385.984,0.51026
386.016,0.51026
386.048,0.51026
386.08,0.50929
386.112,0.50733
386.144,0.5044
386.176,0.50244
386.208,0.50049
386.24,0.49853
386.272,0.49658
386.304,0.49462
386.336,0.49169
386.368,0.48974
386.4,0.48778
386.432,0.48485
386.464,0.48094
386.496,0.47605
386.528,0.47116
386.56,0.4653
386.592,0.45846
386.624,0.45259
386.656,0.4477
386.688,0.44477
386.72,0.44575
386.752,0.44966
386.784,0.4565
386.816,0.4653
386.848,0.47996
386.88,0.49853
386.912,0.52004
386.944,0.54252
386.976,0.56403
387.008,0.58358
387.04,0.60117
387.072,0.61584
387.104,0.62659
387.136,0.63539
387.168,0.64027
387.2,0.64321
387.232,0.64418
387.264,0.64418
387.296,0.64321
387.328,0.64027
387.36,0.63636
387.392,0.63148
387.424,0.62561
387.456,0.61779
387.488,0.60899
387.52,0.59922
387.552,0.58847
387.584,0.57674
387.616,0.56598
387.648,0.55327
387.68,0.53861
387.712,0.52395
387.744,0.50831
387.776,0.49267
387.808,0.47703
387.84,0.46237
387.872,0.44868
387.904,0.43597
387.936,0.42424
387.968,0.41447
388,0.40665
388.032,0.3998
388.064,0.39296
388.096,0.38612
388.128,0.38123
388.16,0.37634
388.192,0.37146
388.224,0.36755
388.256,0.36364
388.288,0.35973
388.32,0.35582
388.352,0.35191
388.384,0.34995
388.416,0.34702
388.448,0.34409
388.48,0.34115
388.512,0.33822
388.544,0.33627
388.576,0.33333
388.608,0.33138
388.64,0.32845
388.672,0.32649
388.704,0.32356
388.736,0.32063
388.768,0.31965
388.8,0.31867
388.832,0.31672
388.864,0.31574
388.896,0.31476
388.928,0.31378
388.96,0.31281
388.992,0.31085
389.024,0.3089
389.056,0.30694
389.088,0.30499
389.12,0.30303
389.152,0.30205
389.184,0.28935
389.216,0.26784
389.248,0.25611
389.28,0.24927
389.312,0.24633
389.344,0.24536
389.376,0.24829
389.408,0.25709
389.44,0.27175
389.472,0.29423
389.504,0.32551
389.536,0.36168
389.568,0.39687
389.6,0.43206
389.632,0.47116
389.664,0.51124
389.696,0.54936
389.728,0.58358
389.76,0.61388
389.792,0.6393
389.824,0.6608
389.856,0.6784
389.888,0.69306
389.92,0.70381
389.952,0.70968
389.984,0.71359
390.016,0.71652
390.048,0.7175
390.08,0.71652
390.112,0.71359
390.144,0.7087
390.176,0.70283
390.208,0.69404
390.24,0.68426
390.272,0.67155
390.304,0.65787
390.336,0.64223
390.368,0.62659
390.4,0.61095
390.432,0.59335
390.464,0.5738
390.496,0.55425
390.528,0.5347
390.56,0.51613
390.592,0.50049
390.624,0.48583
390.656,0.47507
390.688,0.46725
390.72,0.46237
390.752,0.45943
390.784,0.45943
390.816,0.46139
390.848,0.46334
390.88,0.46628
390.912,0.46921
390.944,0.47214
390.976,0.47312
391.008,0.47507
391.04,0.47605
391.072,0.47703
391.104,0.47898
391.136,0.48192
391.168,0.48485
391.2,0.4868
391.232,0.48974
391.264,0.49169
391.296,0.49169
391.328,0.48974
391.36,0.48583
391.392,0.47996
391.424,0.47312
391.456,0.46628
391.488,0.45846
391.52,0.45161
391.552,0.44673
391.584,0.44184
391.616,0.43793
391.648,0.43304
391.68,0.42913
391.712,0.42522
391.744,0.42131
391.776,0.4174
391.808,0.41349
391.84,0.4086
391.872,0.40274
391.904,0.39589
391.936,0.38807
391.968,0.38123
392,0.37537
392.032,0.3695
392.064,0.36657
392.096,0.36852
392.128,0.37634
392.16,0.39101
392.192,0.41153
392.224,0.43793
392.256,0.46823
392.288,0.49951
392.32,0.53079
392.352,0.55718
392.384,0.57771
392.416,0.59824
392.448,0.61681
392.48,0.6305
392.512,0.64125
392.544,0.64809
392.576,0.652
392.608,0.65298
392.64,0.65298
392.672,0.65005
392.704,0.64516
392.736,0.6393
392.768,0.63245
392.8,0.62366
392.832,0.61388
392.864,0.60215
392.896,0.58847
392.928,0.5738
392.96,0.55718
392.992,0.53861
393.024,0.51906
393.056,0.49853
393.088,0.47703
393.12,0.45455
393.152,0.43695
393.184,0.42033
393.216,0.40371
393.248,0.38807
393.28,0.37341
393.312,0.35973
393.344,0.348
393.376,0.33627
393.408,0.32747
393.44,0.31867
393.472,0.31183
393.504,0.30499
393.536,0.29814
393.568,0.29423
393.6,0.29032
393.632,0.28739
393.664,0.2825
393.696,0.27859
393.728,0.2737
393.76,0.26979
393.792,0.26588
393.824,0.26197
393.856,0.25806
393.888,0.25415
393.92,0.25024
393.952,0.24829
393.984,0.24633
394.016,0.24438
394.048,0.24242
394.08,0.23949
394.112,0.23754
394.144,0.23558
394.176,0.23265
394.208,0.23069
394.24,0.22776
394.272,0.22581
394.304,0.22385
394.336,0.2219
394.368,0.22092
394.4,0.22092
394.432,0.21896
394.464,0.21701
394.496,0.21505
394.528,0.21212
394.56,0.20919
394.592,0.20626
394.624,0.2043
394.656,0.2043
394.688,0.20626
394.72,0.21408
394.752,0.22483
394.784,0.24145
394.816,0.26588
394.848,0.29814
394.88,0.33724
394.912,0.38123
394.944,0.4262
394.976,0.47116
395.008,0.51417
395.04,0.55327
395.072,0.58651
395.104,0.61681
395.136,0.64321
395.168,0.66276
395.2,0.6784
395.232,0.69501
395.264,0.71261
395.296,0.73021
395.328,0.7478
395.36,0.76344
395.392,0.77713
395.424,0.78983
395.456,0.79961
395.488,0.80645
395.52,0.81134
395.552,0.81232
395.584,0.81036
395.616,0.80743
395.648,0.80352
395.68,0.79668
395.712,0.78788
395.744,0.77615
395.776,0.76149
395.808,0.74389
395.84,0.72532
395.872,0.70577
395.904,0.68524
395.936,0.66764
395.968,0.652
396,0.63539
396.032,0.62072
396.064,0.60802
396.096,0.59629
396.128,0.58553
396.16,0.57576
396.192,0.56598
396.224,0.55718
396.256,0.54741
396.288,0.53763
396.32,0.52688
396.352,0.51613
396.384,0.50635
396.416,0.49462
396.448,0.48094
396.48,0.46725
396.512,0.45357
396.544,0.43891
396.576,0.42326
396.608,0.4086
396.64,0.39394
396.672,0.37928
396.704,0.36559
396.736,0.35288
396.768,0.34213
396.8,0.33138
396.832,0.31867
396.864,0.30694
396.896,0.29521
396.928,0.28348
396.96,0.27273
396.992,0.26197
397.024,0.25122
397.056,0.24145
397.088,0.23167
397.12,0.2219
397.152,0.21505
397.184,0.21017
397.216,0.2043
397.248,0.19746
397.28,0.19159
397.312,0.18768
397.344,0.18475
397.376,0.20332
397.408,0.2346
397.44,0.25904
397.472,0.28348
397.504,0.31085
397.536,0.33822
397.568,0.36559
397.6,0.39883
397.632,0.43304
397.664,0.46725
397.696,0.49951
397.728,0.52884
397.76,0.55425
397.792,0.57674
397.824,0.59531
397.856,0.60997
397.888,0.62268
397.92,0.63245
397.952,0.63832
397.984,0.64321
398.016,0.64614
398.048,0.64907
398.08,0.65005
398.112,0.65005
398.144,0.64809
398.176,0.64516
398.208,0.64027
398.24,0.63343
398.272,0.62561
398.304,0.61584
398.336,0.60508
398.368,0.59433
398.4,0.58162
398.432,0.56696
398.464,0.5523
398.496,0.53666
398.528,0.52199
398.56,0.50733
398.592,0.49365
398.624,0.48094
398.656,0.46921
398.688,0.45943
398.72,0.45064
398.752,0.44379
398.784,0.43793
398.816,0.43304
398.848,0.42815
398.88,0.42326
398.912,0.41838
398.944,0.41349
398.976,0.4086
399.008,0.40371
399.04,0.39883
399.072,0.39394
399.104,0.38905
399.136,0.38612
399.168,0.38416
399.2,0.38123
399.232,0.3783
399.264,0.37537
399.296,0.37243
399.328,0.3695
399.36,0.36657
399.392,0.36364
399.424,0.3607
399.456,0.35679
399.488,0.35386
399.52,0.35093
399.552,0.34897
399.584,0.348
399.616,0.34604
399.648,0.34409
399.68,0.34213
399.712,0.34018
399.744,0.33822
399.776,0.33529
399.808,0.33333
399.84,0.3304
399.872,0.32747
399.904,0.32454
399.936,0.32258
399.968,0.3216
400,0.32063
400.04,0.3216
400.08,0.32649
400.08,0.33529
400.12,0.35093
400.16,0.37243
400.2,0.3998
400.24,0.43206
400.24,0.46823
400.28,0.5044
400.32,0.54154
400.36,0.57185
400.4,0.59726
400.4,0.62268
400.44,0.64614
400.48,0.66569
400.52,0.68328
400.56,0.69697
400.56,0.70772
400.6,0.71554
400.64,0.72141
400.68,0.72532
400.72,0.72727
400.72,0.7263
400.76,0.72434
400.8,0.72239
400.84,0.7175
400.88,0.71163
400.88,0.70479
400.92,0.69599
400.96,0.68524
401,0.67253
401.04,0.65885
401.04,0.64321
401.08,0.62757
401.12,0.61095
401.16,0.59531
401.2,0.58065
401.2,0.565
401.24,0.55034
401.28,0.53568
401.32,0.52199
401.36,0.51026
401.36,0.49951
401.4,0.48974
401.44,0.48192
401.48,0.4741
401.52,0.46725
401.52,0.46237
